,x,y,z
2077,75.16588,62.2756,-1027.0
2078,39.29527,63.15126,-1027.5
2079,40.77728,63.5281,-1027.0
2080,42.48106,63.99762,-1026.5
2081,44.51617,64.33474,-1026.5
2082,46.09183,64.48624,-1026.5
2083,53.41726,64.22918,-1026.5
2084,55.71874,63.81827,-1026.5
2085,57.37657,63.71089,-1027.0
2086,59.29822,63.36075,-1027.0
2087,61.16665,63.41885,-1027.0
2088,63.11491,63.74546,-1027.0
2089,64.91035,63.775,-1027.0
2090,66.7603,63.77288,-1027.0
2091,68.72836,63.75883,-1027.0
2092,70.35369,63.40041,-1027.0
2093,40.08816,63.72582,-1027.5
2094,41.69808,64.10442,-1027.0
2095,43.45839,64.42025,-1026.5
2096,45.25811,64.69803,-1026.5
2097,47.11486,64.82336,-1026.5
2098,49.00992,64.9112,-1026.5
2099,50.65999,64.83241,-1026.5
2100,52.70506,64.60271,-1026.5
2101,54.66533,64.40768,-1027.0
2102,56.30484,64.00762,-1027.0
2103,64.10313,63.95433,-1027.0
2104,65.85957,64.13456,-1027.5
2105,67.72996,64.00974,-1027.0
2106,40.92041,64.13289,-1027.5
2107,42.69026,64.72756,-1027.5
2108,44.43018,65.08752,-1027.5
2109,46.14977,65.04917,-1027.0
2110,47.87338,65.14317,-1026.5
2111,49.91006,65.1617,-1027.0
2112,51.73829,65.21013,-1027.0
2113,53.61137,64.78474,-1027.0
2114,55.49116,64.21986,-1027.0
2115,64.91371,64.07344,-1027.0
2116,66.75076,64.14159,-1027.5
2117,41.80341,64.46546,-1027.5
2118,43.69535,64.99097,-1027.5
2119,45.33836,65.31534,-1027.5
2120,47.02522,65.55168,-1027.5
2121,48.99453,65.63776,-1027.5
2122,50.91204,65.46632,-1027.5
2123,52.50123,65.10477,-1027.0
2124,46.25235,65.46355,-1027.5
2125,48.04715,65.6673,-1027.5
2126,49.93017,65.66074,-1027.5
2127,53.59473,27.18994,-1028.0
2128,56.43295,26.68915,-1028.0
2129,55.52099,26.82138,-1028.0
2130,54.65399,26.95249,-1028.0
2131,58.36066,26.51212,-1028.0
2132,57.38393,26.59335,-1028.0
2133,59.28085,26.54319,-1027.5
2134,60.14422,26.47169,-1028.0
2135,61.18987,26.58159,-1027.5
2136,62.12867,26.56528,-1028.0
2137,63.24068,26.72164,-1027.5
2138,65.01472,26.92049,-1027.5
2139,66.82558,27.14822,-1028.0
2140,50.83562,28.02298,-1028.0
2141,52.45855,27.49353,-1028.0
2142,64.0242,26.71416,-1028.0
2143,65.90138,26.91429,-1028.0
2144,68.64627,27.52001,-1028.0
2145,67.7366,27.32773,-1028.0
2146,69.65423,27.92819,-1028.0
2147,49.80249,28.41231,-1028.0
2148,51.72845,27.72014,-1028.0
2149,70.78941,28.47367,-1027.5
2150,47.19786,29.52881,-1028.0
2151,48.95134,28.7677,-1028.0
2152,48.26322,29.05643,-1028.0
2153,72.30206,28.96273,-1028.0
2154,71.50716,28.67944,-1028.0
2155,44.68914,30.8911,-1028.0
2156,46.18004,30.04976,-1028.0
2157,73.25587,29.45437,-1028.0
2158,74.27142,30.04642,-1028.0
2159,43.90015,31.35955,-1028.0
2160,45.4221,30.43414,-1028.0
2161,75.32121,30.65524,-1028.0
2162,42.96678,31.98152,-1028.0
2163,76.25217,31.15482,-1028.0
2164,77.84747,31.85346,-1028.0
2165,77.03571,31.48363,-1028.0
2166,41.99936,32.69458,-1028.0
2167,78.68453,32.3354,-1028.0
2168,41.26742,33.28918,-1028.0
2169,79.70416,33.00353,-1028.0
2170,40.46553,33.94882,-1028.0
2171,80.64632,33.67609,-1028.0
2172,39.66016,34.68924,-1028.0
2173,81.55582,34.3003,-1028.0
2174,38.83921,35.57294,-1028.0
2175,82.54383,35.00685,-1028.0
2176,38.09885,36.31356,-1028.0
2177,83.32979,35.67595,-1028.0
2178,37.36604,37.22064,-1028.0
2179,84.24223,36.52621,-1028.0
2180,36.84346,37.88446,-1028.0
2181,84.88863,37.1392,-1028.0
2182,85.55801,37.88795,-1028.0
2183,36.15286,38.82337,-1028.0
2184,86.14584,38.82604,-1028.0
2185,35.69627,39.69945,-1028.0
2186,86.5504,39.99791,-1028.0
2187,35.10867,40.72503,-1028.0
2188,86.91859,40.65694,-1028.0
2189,34.73641,41.62381,-1028.0
2190,87.2881,42.00567,-1028.0
2191,34.21578,42.70543,-1028.0
2192,33.89782,43.63287,-1028.0
2193,87.59466,43.33836,-1028.0
2194,33.4723,44.73341,-1028.0
2195,87.85413,44.11366,-1028.0
2196,87.95805,45.29184,-1028.0
2197,33.08318,45.88121,-1028.0
2198,32.94653,46.69236,-1028.0
2199,88.11232,46.5962,-1028.0
2200,32.73219,47.99355,-1028.0
2201,88.20918,47.90553,-1028.0
2202,32.61124,49.27393,-1028.0
2203,88.15015,49.28606,-1028.0
2204,32.59697,50.55453,-1028.0
2205,88.01333,50.56445,-1028.0
2206,32.64501,51.90066,-1028.0
2207,87.93484,51.79062,-1028.0
2208,87.66322,52.55008,-1028.0
2209,32.80265,53.17972,-1028.0
2210,87.38345,53.93111,-1028.0
2211,32.8242,53.99353,-1028.0
2212,33.069,54.42842,-1027.5
2213,33.13009,55.1895,-1028.0
2214,87.18858,55.06006,-1028.0
2215,33.39666,55.64719,-1027.5
2216,33.53585,56.39079,-1028.0
2217,86.85866,56.34299,-1028.0
2218,86.41403,57.15964,-1028.0
2219,33.9989,57.32441,-1028.0
2220,34.52744,58.21686,-1028.0
2221,85.92889,58.27483,-1028.0
2222,35.11346,59.07825,-1028.0
2223,85.28979,59.0687,-1028.0
2224,84.66768,59.83877,-1028.0
2225,35.70161,59.9705,-1028.0
2226,36.41162,60.77737,-1028.0
2227,83.92301,60.6087,-1028.0
2228,37.08995,61.55982,-1028.0
2229,79.86538,62.02,-1028.0
2230,81.67642,61.78146,-1028.0
2231,83.25237,61.27337,-1028.5
2232,37.86153,62.36515,-1028.0
2233,75.31094,62.71309,-1028.0
2234,77.10137,62.50844,-1028.0
2235,78.93562,62.29605,-1028.0
2236,80.66369,62.09936,-1028.0
2237,82.51482,61.54686,-1028.0
2238,38.6597,63.02105,-1028.0
2239,59.30651,63.77484,-1027.5
2240,61.16743,63.78635,-1027.5
2241,72.47979,63.34847,-1028.0
2242,74.27804,63.02519,-1028.0
2243,76.16695,62.63878,-1028.0
2244,78.03352,62.39536,-1028.0
2245,58.37089,64.00018,-1028.0
2246,60.24865,63.89162,-1028.0
2247,62.10301,64.03003,-1028.0
2248,69.75095,63.99247,-1028.0
2249,71.49722,63.69836,-1028.0
2250,73.34306,63.21283,-1028.0
2251,39.47586,63.67728,-1028.0
2252,55.68027,64.57906,-1028.0
2253,57.30585,64.28717,-1028.0
2254,63.16723,64.25466,-1028.0
2255,64.81822,64.40363,-1028.0
2256,66.86982,64.43916,-1028.0
2257,68.63317,64.30147,-1028.0
2258,70.5396,63.88136,-1028.0
2259,39.92699,63.97043,-1028.0
2260,40.57772,64.35659,-1028.0
2261,41.67321,64.74516,-1028.0
2262,43.33992,65.24706,-1028.0
2263,54.58213,64.98003,-1028.0
2264,56.46994,64.43088,-1028.0
2265,63.98156,64.32491,-1028.0
2266,65.84474,64.53519,-1028.0
2267,67.70737,64.45082,-1028.0
2268,42.52129,65.02996,-1028.0
2269,44.34769,65.50082,-1028.0
2270,46.17807,65.86593,-1028.0
2271,51.75867,65.70288,-1028.0
2272,53.52372,65.34518,-1028.0
2273,45.27236,65.69579,-1028.0
2274,47.16416,65.97864,-1028.0
2275,48.98696,66.06399,-1028.0
2276,50.75485,65.9735,-1028.0
2277,52.70312,65.50436,-1028.0
2278,48.06015,66.04443,-1028.0
2279,49.90643,66.03548,-1028.0
2280,55.54877,26.7432,-1029.0
2281,57.40006,26.47318,-1028.5
2282,59.26089,26.3218,-1028.5
2283,61.12616,26.32271,-1028.5
2284,63.06258,26.3577,-1028.5
2285,52.72252,27.41128,-1029.0
2286,54.46979,26.95479,-1029.0
2287,56.45369,26.59725,-1029.0
2288,58.33515,26.38022,-1029.0
2289,60.22321,26.21921,-1029.0
2290,62.11247,26.22646,-1029.0
2291,64.9501,26.49565,-1028.5
2292,64.00832,26.42496,-1028.5
2293,66.82274,26.69393,-1029.0
2294,65.88881,26.60787,-1028.5
2295,67.73534,26.99415,-1028.5
2296,68.60945,27.01803,-1029.0
2297,69.61012,27.40542,-1029.0
2298,51.6741,27.71572,-1029.0
2299,53.64318,27.15718,-1029.0
2300,70.65789,27.85292,-1028.5
2301,49.04067,28.68587,-1029.0
2302,50.79863,28.02891,-1029.0
2303,50.08565,28.28846,-1029.0
2304,71.71413,28.37246,-1028.5
2305,47.96962,29.14467,-1029.0
2306,73.26373,28.97147,-1029.0
2307,72.47622,28.63379,-1028.5
2308,45.37859,30.38863,-1028.5
2309,46.8212,29.65999,-1029.0
2310,74.20266,29.40077,-1029.0
2311,75.26894,30.02637,-1029.0
2312,44.41048,30.9115,-1029.0
2313,46.16109,29.97567,-1029.0
2314,76.2783,30.59373,-1028.5
2315,43.45857,31.50624,-1029.0
2316,77.26015,31.18174,-1028.5
2317,42.53685,32.13891,-1029.0
2318,78.32344,31.67806,-1029.0
2319,41.61445,32.8433,-1029.0
2320,79.20008,32.21834,-1029.0
2321,40.77527,33.5857,-1028.5
2322,80.26173,32.91415,-1029.0
2323,81.17336,33.53009,-1029.0
2324,39.82726,34.41228,-1029.0
2325,82.0735,34.15823,-1028.5
2326,39.1768,35.03231,-1029.0
2327,83.04019,34.87242,-1029.0
2328,38.4644,35.70982,-1029.0
2329,83.90343,35.71066,-1028.5
2330,37.65129,36.66209,-1029.0
2331,84.75117,36.43848,-1028.5
2332,36.97624,37.46698,-1029.0
2333,85.5612,37.31356,-1028.5
2334,36.42505,38.2654,-1028.5
2335,86.24796,38.12874,-1029.0
2336,35.73788,39.3104,-1029.0
2337,86.74641,39.17266,-1029.0
2338,35.31116,40.05659,-1029.0
2339,87.11835,39.99248,-1029.0
2340,34.75331,41.16723,-1029.0
2341,87.51569,41.23856,-1029.0
2342,34.37291,42.0907,-1028.5
2343,87.89375,42.59963,-1029.0
2344,33.87299,43.21789,-1029.0
2345,33.56456,44.12204,-1028.5
2346,88.11021,43.41466,-1029.0
2347,88.26044,44.60201,-1029.0
2348,33.13103,45.30756,-1029.0
2349,88.40434,45.84558,-1028.5
2350,32.78366,46.49105,-1029.0
2351,32.63253,47.29652,-1029.0
2352,88.54613,47.28868,-1029.0
2353,32.46091,48.64681,-1029.0
2354,88.57308,48.6262,-1029.0
2355,32.38482,49.88787,-1029.0
2356,88.47213,49.93239,-1028.5
2357,32.39674,51.2522,-1029.0
2358,88.37671,51.15635,-1029.0
2359,32.52483,52.42,-1028.5
2360,88.11472,52.61982,-1028.5
2361,32.5886,53.26119,-1029.0
2362,87.89466,53.36492,-1028.5
2363,32.84351,54.53596,-1029.0
2364,87.73141,54.60038,-1029.0
2365,33.2131,55.89136,-1029.0
2366,87.39435,55.86494,-1029.0
2367,33.63112,56.91957,-1029.0
2368,87.05021,57.08709,-1029.0
2369,34.07748,57.83285,-1029.0
2370,86.58868,57.91861,-1029.0
2371,34.59096,58.76838,-1029.0
2372,86.03964,58.89159,-1029.0
2373,35.22154,59.64925,-1029.0
2374,85.48463,59.75521,-1029.0
2375,35.86619,60.52805,-1029.0
2376,84.66296,60.56863,-1029.0
2377,36.51591,61.31992,-1029.0
2378,83.76323,61.29611,-1029.0
2379,82.69386,61.88761,-1029.0
2380,37.28375,62.15353,-1029.0
2381,76.19658,63.03591,-1028.5
2382,78.05598,62.86057,-1028.5
2383,79.93549,62.6255,-1028.5
2384,81.7236,62.26783,-1029.0
2385,38.04615,62.87693,-1029.0
2386,73.52391,63.58679,-1028.5
2387,75.25053,63.30573,-1028.5
2388,77.02647,63.07925,-1029.0
2389,79.00747,62.76493,-1028.5
2390,80.86425,62.46348,-1029.0
2391,38.90532,63.5524,-1029.0
2392,59.31766,64.29171,-1028.5
2393,61.17532,64.26671,-1028.5
2394,70.68116,64.22627,-1028.5
2395,72.46067,63.9017,-1029.0
2396,74.31306,63.59526,-1029.0
2397,39.80675,64.13503,-1029.0
2398,56.6371,64.74782,-1028.5
2399,58.21677,64.51762,-1029.0
2400,60.24331,64.25141,-1028.5
2401,62.22983,64.46334,-1029.0
2402,63.95108,64.63689,-1029.0
2403,67.81091,64.71345,-1028.5
2404,69.6144,64.52312,-1029.0
2405,71.49879,64.2067,-1029.0
2406,40.78325,64.61357,-1029.0
2407,42.40504,65.23644,-1029.0
2408,55.53042,65.10168,-1029.0
2409,57.43135,64.61094,-1029.0
2410,63.03921,64.52293,-1029.0
2411,65.01495,64.80024,-1029.0
2412,66.78525,64.83686,-1029.0
2413,68.66297,64.77512,-1029.0
2414,41.51804,64.91616,-1029.0
2415,43.58371,65.57969,-1029.0
2416,45.18766,65.94879,-1029.0
2417,52.72559,65.84403,-1029.0
2418,54.60811,65.34889,-1029.0
2419,53.89771,65.54699,-1029.0
2420,65.85072,64.83185,-1029.0
2421,44.28122,65.75586,-1029.0
2422,46.26161,66.18308,-1029.0
2423,48.09402,66.33394,-1029.0
2424,49.92228,66.31587,-1029.0
2425,51.67436,66.13853,-1029.0
2426,47.1152,66.25536,-1029.0
2427,48.98271,66.34995,-1029.0
2428,50.84669,66.22962,-1029.0
2429,54.648,26.87822,-1029.5
2430,56.44973,26.4843,-1029.5
2431,58.34034,26.25461,-1029.5
2432,57.58775,26.26674,-1030.0
2433,59.28696,26.08995,-1029.5
2434,61.16164,25.99169,-1029.5
2435,60.22639,26.03286,-1029.5
2436,63.07396,25.96976,-1030.0
2437,62.1064,25.99133,-1029.5
2438,63.99923,26.1399,-1029.5
2439,64.97305,26.0785,-1029.5
2440,65.88004,26.2867,-1029.5
2441,66.70158,26.24977,-1030.0
2442,67.8325,26.56476,-1029.5
2443,53.66572,27.11837,-1029.5
2444,55.52918,26.67328,-1029.5
2445,69.52441,26.90447,-1030.0
2446,68.63927,26.57547,-1030.0
2447,70.57761,27.34329,-1029.5
2448,50.84956,28.01752,-1029.5
2449,52.71025,27.40283,-1029.5
2450,51.95431,27.63861,-1029.5
2451,71.63004,27.8258,-1029.5
2452,49.76469,28.41855,-1029.5
2453,72.68473,28.36319,-1029.5
2454,47.17339,29.52761,-1029.5
2455,48.70554,28.84763,-1029.5
2456,74.06014,28.95576,-1029.5
2457,73.4206,28.64074,-1029.5
2458,46.1367,29.99179,-1029.5
2459,47.96289,29.16994,-1029.5
2460,75.12555,29.43307,-1030.0
2461,76.15884,30.072,-1029.5
2462,45.13473,30.51851,-1029.5
2463,77.16354,30.59106,-1029.5
2464,44.15057,31.05396,-1030.0
2465,78.19562,31.22319,-1029.5
2466,43.18947,31.66202,-1030.0
2467,79.10878,31.79403,-1029.5
2468,42.09355,32.45232,-1030.0
2469,80.11034,32.42239,-1029.5
2470,41.26489,33.1166,-1030.0
2471,81.04666,33.05211,-1029.5
2472,40.40835,33.86538,-1029.5
2473,82.02704,33.72938,-1029.5
2474,39.60054,34.60928,-1029.5
2475,82.94234,34.39436,-1029.5
2476,38.76915,35.44453,-1029.5
2477,83.89322,35.1448,-1029.5
2478,84.74866,35.88906,-1029.5
2479,38.04004,36.19898,-1029.5
2480,85.57353,36.68612,-1029.5
2481,37.32965,37.00404,-1030.0
2482,86.25062,37.51863,-1030.0
2483,36.60578,37.96232,-1029.5
2484,36.05628,38.78278,-1029.5
2485,86.79697,38.47945,-1029.5
2486,87.27766,39.41136,-1030.0
2487,35.42937,39.81228,-1030.0
2488,35.01862,40.6226,-1029.5
2489,87.65818,40.56233,-1029.5
2490,34.41269,41.91296,-1029.5
2491,87.96399,41.7938,-1029.5
2492,34.09882,42.6631,-1029.5
2493,88.24158,42.58325,-1030.0
2494,33.65028,43.7612,-1030.0
2495,88.4926,43.97094,-1029.5
2496,33.30862,44.72544,-1029.5
2497,88.62921,45.15268,-1029.5
2498,32.92594,45.90395,-1029.5
2499,88.79425,46.64004,-1029.5
2500,32.62083,47.10462,-1030.0
2501,32.47788,47.94443,-1029.5
2502,88.79175,47.78124,-1029.5
2503,88.88047,48.64523,-1030.0
2504,32.34044,49.27007,-1029.5
2505,88.7715,49.39174,-1029.5
2506,32.30836,50.60805,-1029.5
2507,88.74886,50.61052,-1029.5
2508,32.37755,51.77065,-1029.5
2509,88.58915,51.90675,-1029.5
2510,32.4514,52.60958,-1029.5
2511,88.3418,53.28482,-1029.5
2512,32.67558,53.94705,-1029.5
2513,88.0657,53.94786,-1029.0
2514,88.18123,54.4725,-1030.0
2515,32.99314,55.23711,-1029.5
2516,87.94707,55.29489,-1029.5
2517,33.3851,56.44694,-1030.0
2518,87.54478,56.60104,-1029.5
2519,33.76911,57.31549,-1029.5
2520,87.14781,57.79063,-1030.0
2521,34.27452,58.31767,-1029.5
2522,86.70119,58.59637,-1029.5
2523,34.83449,59.25331,-1029.5
2524,86.07261,59.47286,-1029.5
2525,35.42368,60.1236,-1029.5
2526,85.38432,60.486,-1030.0
2527,36.11176,61.02277,-1029.5
2528,84.51316,61.21967,-1029.5
2529,36.82325,61.84141,-1029.5
2530,83.67536,61.8241,-1029.5
2531,37.62078,62.63565,-1029.5
2532,79.02658,63.08356,-1029.5
2533,80.88651,62.86394,-1029.5
2534,82.64968,62.34889,-1030.0
2535,76.2213,63.5284,-1029.5
2536,78.06127,63.28148,-1029.5
2537,79.85549,63.10168,-1030.0
2538,81.79623,62.6252,-1029.5
2539,38.49005,63.35896,-1029.5
2540,60.24561,64.53468,-1029.5
2541,73.39027,64.03798,-1029.5
2542,75.15862,63.74621,-1030.0
2543,77.14934,63.39458,-1029.5
2544,39.50544,64.05033,-1030.0
2545,40.49058,64.56358,-1029.5
2546,57.48232,64.88764,-1029.5
2547,59.30004,64.66839,-1029.5
2548,61.21899,64.6269,-1029.5
2549,63.01277,64.76682,-1029.5
2550,70.56059,64.63419,-1029.5
2551,72.32032,64.3108,-1030.0
2552,74.31659,63.86177,-1029.5
2553,41.51799,65.03054,-1029.5
2554,43.23182,65.59945,-1029.5
2555,54.76021,65.55825,-1029.5
2556,56.49032,65.16634,-1029.5
2557,58.38077,64.75706,-1029.5
2558,62.10302,64.68317,-1029.5
2559,64.11068,64.91824,-1030.0
2560,65.86054,65.0238,-1029.5
2561,67.70534,65.01971,-1029.5
2562,69.50132,64.86189,-1030.0
2563,71.49357,64.45189,-1029.5
2564,42.36681,65.33012,-1029.5
2565,44.29902,65.89346,-1029.5
2566,53.67403,65.88595,-1029.5
2567,55.55467,65.39026,-1029.5
2568,64.91718,64.97435,-1029.5
2569,66.78478,65.04984,-1029.5
2570,68.65781,64.94962,-1029.5
2571,45.21402,66.10832,-1029.5
2572,46.00356,66.25992,-1029.5
2573,47.11697,66.41286,-1029.5
2574,48.97956,66.5152,-1029.5
2575,50.84704,66.41808,-1029.5
2576,52.62408,66.1683,-1030.0
2577,48.04456,66.49043,-1029.5
2578,49.91518,66.49516,-1029.5
2579,51.78913,66.2974,-1029.5
2580,58.37741,26.01193,-1030.5
2581,60.1464,25.81695,-1030.5
2582,61.16364,25.6652,-1030.5
2583,62.19147,25.72244,-1030.5
2584,64.04042,25.74393,-1030.5
2585,65.83646,25.85687,-1030.5
2586,55.49173,26.59521,-1030.5
2587,57.40879,26.1719,-1030.5
2588,56.5944,26.32116,-1030.5
2589,59.30283,25.81329,-1031.0
2590,63.04492,25.59931,-1030.5
2591,64.9286,25.63973,-1031.0
2592,66.79405,25.95411,-1030.5
2593,67.71745,26.10644,-1030.5
2594,69.42159,26.47502,-1031.0
2595,68.61816,26.29794,-1030.5
2596,52.73191,27.38519,-1030.5
2597,54.58991,26.83051,-1030.5
2598,53.811,27.04904,-1030.5
2599,70.44668,26.86639,-1030.5
2600,71.51397,27.34983,-1030.5
2601,51.65897,27.7519,-1030.5
2602,72.53835,27.84305,-1030.5
2603,48.98568,28.79573,-1030.5
2604,50.83334,28.05804,-1030.5
2605,50.13779,28.32452,-1030.5
2606,73.57188,28.39884,-1030.5
2607,47.97021,29.22307,-1030.5
2608,74.52188,28.87222,-1030.5
2609,46.9297,29.70565,-1030.5
2610,76.04929,29.56409,-1031.0
2611,75.27107,29.21154,-1030.5
2612,45.89776,30.19866,-1030.5
2613,77.02225,30.11428,-1030.5
2614,78.03215,30.77934,-1030.5
2615,43.62663,31.47839,-1030.5
2616,45.12968,30.60464,-1030.5
2617,44.43007,30.99927,-1030.5
2618,78.97567,31.335,-1030.5
2619,42.52681,32.23793,-1030.5
2620,79.95163,31.95695,-1030.5
2621,80.91953,32.58505,-1030.5
2622,41.63063,32.93131,-1030.5
2623,81.87495,33.24715,-1030.5
2624,40.90821,33.53387,-1030.5
2625,82.77694,33.88126,-1030.5
2626,40.1542,34.21336,-1031.0
2627,83.72533,34.613,-1030.5
2628,39.2621,35.06424,-1030.5
2629,84.61102,35.3515,-1030.5
2630,38.48811,35.85744,-1030.5
2631,85.39764,36.12002,-1030.5
2632,37.70067,36.71843,-1030.5
2633,86.1208,36.91831,-1031.0
2634,37.05944,37.50774,-1030.5
2635,86.73129,37.90475,-1030.5
2636,36.39722,38.43058,-1031.0
2637,87.23525,38.77193,-1030.5
2638,35.84266,39.30151,-1030.5
2639,87.72343,39.94284,-1030.5
2640,35.24129,40.40795,-1031.0
2641,34.80645,41.29117,-1030.5
2642,88.00931,40.75534,-1031.0
2643,88.01405,41.25653,-1030.0
2644,88.27993,41.9082,-1030.5
2645,34.29516,42.43995,-1030.5
2646,33.99118,43.1727,-1030.5
2647,88.57995,43.30819,-1030.5
2648,33.52226,44.40816,-1030.5
2649,88.7805,44.57545,-1030.5
2650,33.18344,45.33716,-1030.5
2651,88.93699,45.94071,-1030.5
2652,32.83609,46.5501,-1030.5
2653,89.03293,46.71239,-1031.0
2654,88.93044,47.26625,-1030.0
2655,32.59145,47.63533,-1030.5
2656,89.04016,47.94674,-1030.5
2657,32.44233,48.65493,-1030.5
2658,89.03406,49.25324,-1030.5
2659,32.36167,49.87996,-1030.5
2660,88.90912,49.9282,-1030.0
2661,88.9995,50.41446,-1031.0
2662,32.37413,51.17272,-1030.5
2663,88.89251,51.28886,-1030.5
2664,32.43159,51.91979,-1030.5
2665,88.70579,52.63159,-1030.5
2666,32.6459,53.41274,-1030.5
2667,88.4821,53.98222,-1030.5
2668,32.88298,54.56018,-1030.5
2669,88.26509,55.15411,-1030.5
2670,33.23944,55.81681,-1030.5
2671,88.05202,55.93347,-1030.5
2672,33.5505,56.64449,-1030.5
2673,87.58973,57.31416,-1030.5
2674,34.06307,57.78896,-1030.5
2675,34.57309,58.73481,-1030.5
2676,87.14566,58.4234,-1030.5
2677,86.65937,59.25733,-1030.5
2678,35.1614,59.68755,-1030.5
2679,85.87535,60.23624,-1030.5
2680,35.78944,60.58135,-1030.5
2681,36.4357,61.38872,-1030.5
2682,85.21671,61.01003,-1030.5
2683,84.43148,61.7136,-1030.5
2684,37.3076,62.30813,-1031.0
2685,81.99862,62.82126,-1030.5
2686,83.53176,62.22413,-1030.5
2687,37.95524,62.89966,-1030.5
2688,77.26659,63.6442,-1030.5
2689,79.01423,63.44654,-1030.5
2690,80.84904,63.17266,-1030.5
2691,82.65569,62.68487,-1031.0
2692,38.84138,63.56507,-1030.5
2693,74.30336,64.08839,-1030.5
2694,76.17987,63.83801,-1030.5
2695,78.08401,63.56071,-1030.5
2696,79.96627,63.31208,-1030.5
2697,39.85229,64.18885,-1030.5
2698,58.48094,64.95328,-1030.5
2699,60.24969,64.80849,-1030.5
2700,62.12289,64.84548,-1030.5
2701,71.49286,64.62992,-1030.5
2702,73.18285,64.34567,-1031.0
2703,75.2519,63.94939,-1030.5
2704,40.51481,64.53396,-1030.5
2705,41.2858,64.88742,-1030.5
2706,42.36732,65.29966,-1030.5
2707,55.71372,65.53547,-1030.5
2708,57.41759,65.18302,-1030.5
2709,59.31442,64.86945,-1030.5
2710,61.16774,64.85728,-1031.0
2711,63.10765,64.9491,-1030.5
2712,64.91382,65.07563,-1030.5
2713,66.8194,65.14281,-1030.5
2714,68.61491,65.07236,-1030.5
2715,70.3963,64.86305,-1031.0
2716,72.41449,64.47034,-1030.5
2717,43.48568,65.66472,-1030.5
2718,45.15309,66.11811,-1030.5
2719,54.61442,65.83152,-1030.5
2720,56.48198,65.37239,-1030.5
2721,63.97924,65.00803,-1030.5
2722,65.85193,65.13093,-1030.5
2723,67.70663,65.14814,-1031.0
2724,69.5816,64.97379,-1030.5
2725,44.26074,65.88903,-1030.5
2726,46.19048,66.30504,-1030.5
2727,48.05414,66.53283,-1030.5
2728,49.93541,66.55547,-1030.5
2729,51.76705,66.38934,-1030.5
2730,53.53623,66.09613,-1031.0
2731,47.12116,66.44537,-1030.5
2732,48.98198,66.57213,-1030.5
2733,50.84912,66.49776,-1030.5
2734,52.72038,66.24533,-1030.5
2735,60.26342,25.52592,-1031.5
2736,62.09683,25.38622,-1031.5
2737,57.41607,26.02368,-1031.5
2738,59.32023,25.64794,-1031.5
2739,58.50271,25.78546,-1031.5
2740,61.17804,25.43419,-1031.5
2741,63.04187,25.35826,-1031.5
2742,63.98082,25.36257,-1031.5
2743,65.85447,25.49238,-1031.5
2744,64.92043,25.40827,-1031.5
2745,66.77165,25.65669,-1031.5
2746,67.7197,25.76507,-1031.5
2747,68.72519,26.05307,-1031.5
2748,54.6077,26.76838,-1031.5
2749,56.47929,26.24439,-1031.5
2750,55.76718,26.43244,-1031.5
2751,70.32661,26.54582,-1031.5
2752,69.51912,26.26632,-1031.5
2753,51.89362,27.6927,-1031.5
2754,53.57069,27.1003,-1031.5
2755,71.35036,26.93939,-1031.5
2756,72.42617,27.44948,-1031.5
2757,50.8685,28.08558,-1031.5
2758,52.74798,27.38445,-1031.5
2759,73.42314,27.93983,-1031.5
2760,49.79636,28.5299,-1031.5
2761,74.41517,28.46692,-1031.5
2762,48.80855,28.95245,-1031.5
2763,75.4001,29.00067,-1031.5
2764,47.66619,29.46629,-1031.5
2765,76.88941,29.81729,-1031.5
2766,76.1384,29.39449,-1031.5
2767,45.25239,30.65605,-1031.5
2768,46.98118,29.79489,-1031.5
2769,46.18733,30.18688,-1031.5
2770,77.87276,30.39186,-1031.5
2771,44.24938,31.25529,-1031.5
2772,78.84373,30.98399,-1031.5
2773,43.26639,31.89609,-1031.5
2774,79.83257,31.61765,-1031.5
2775,42.31465,32.58245,-1031.5
2776,80.77801,32.25013,-1031.5
2777,41.44933,33.27577,-1031.5
2778,81.70467,32.87968,-1031.5
2779,40.60703,33.98303,-1031.5
2780,82.61799,33.5529,-1031.5
2781,83.52048,34.24722,-1031.5
2782,39.81326,34.74065,-1031.5
2783,84.39655,34.97356,-1031.5
2784,39.09481,35.45704,-1031.5
2785,85.20061,35.71415,-1031.5
2786,38.24102,36.35688,-1031.5
2787,85.87443,36.44248,-1031.5
2788,37.50269,37.21799,-1031.5
2789,86.43067,37.15721,-1031.5
2790,36.74726,38.20025,-1031.5
2791,87.08099,38.21779,-1031.5
2792,36.2524,38.94154,-1031.5
2793,87.57407,39.2435,-1031.5
2794,35.69997,39.8933,-1031.5
2795,87.86785,40.02272,-1031.5
2796,35.15982,40.99055,-1031.5
2797,88.24677,41.28263,-1031.5
2798,34.72192,41.89679,-1031.5
2799,88.5517,42.57872,-1031.5
2800,34.26283,43.02624,-1031.5
2801,33.93498,43.80931,-1031.5
2802,88.79761,43.91957,-1031.5
2803,33.48856,45.04415,-1031.5
2804,88.98061,45.242,-1031.5
2805,33.14332,46.01399,-1031.5
2806,89.07687,46.16273,-1031.5
2807,32.8374,47.22635,-1031.5
2808,89.13976,47.25965,-1031.5
2809,32.64006,48.14354,-1031.5
2810,89.16241,48.59798,-1031.5
2811,32.52084,49.28902,-1031.5
2812,89.12801,49.92142,-1031.5
2813,32.48777,50.5944,-1031.5
