,x,y,z
65,61.18775939941406,53.775028228759766,-1016.9933471679688
66,63.946311950683594,51.258094787597656,-1017.0247802734375
67,58.44104766845703,54.3120231628418,-1017.0750732421875
68,64.0400161743164,48.55197525024414,-1017.0917358398438
69,57.5574836730957,54.20475387573242,-1017.1063232421875
70,59.32046127319336,54.389835357666016,-1017.1065673828125
71,54.73344802856445,50.52884292602539,-1017.110107421875
72,57.43907165527344,46.614288330078125,-1017.1466674804688
73,60.22892379760742,45.92329406738281,-1017.1720581054688
74,60.226661682128906,54.426063537597656,-1017.188232421875
75,54.754249572753906,51.730655670166016,-1017.1998291015625
76,56.287899017333984,47.206417083740234,-1017.201904296875
77,55.700408935546875,47.66044998168945,-1017.203125
78,54.81584930419922,49.20764923095703,-1017.2052612304688
79,56.682151794433594,54.02589797973633,-1017.21044921875
80,55.26039505004883,48.18561935424805,-1017.221923828125
81,63.04057312011719,53.24867630004883,-1017.25927734375
82,58.31619644165039,46.02415084838867,-1017.26416015625
83,63.00432205200195,46.639617919921875,-1017.2721557617188
84,62.06356430053711,53.88984298706055,-1017.281982421875
85,64.89713287353516,49.25360870361328,-1017.3052978515625
86,62.10865020751953,45.99211120605469,-1017.3052978515625
87,64.89549255371094,50.58733367919922,-1017.3070068359375
88,63.953453063964844,52.537139892578125,-1017.3150634765625
89,55.91629409790039,53.821224212646484,-1017.3327026367188
90,64.02332305908203,47.224693298339844,-1017.3464965820312
91,54.45821762084961,49.909210205078125,-1017.3729858398438
92,54.4254035949707,51.14480209350586,-1017.3807983398438
93,59.450801849365234,45.52561950683594,-1017.382568359375
94,58.37611389160156,54.6707649230957,-1017.3987426757812
95,57.4471549987793,54.46782302856445,-1017.409423828125
96,61.15608596801758,54.47291564941406,-1017.41796875
97,60.224151611328125,54.710567474365234,-1017.4341430664062
98,59.3673095703125,54.77690505981445,-1017.4356079101562
99,61.33897018432617,45.37140655517578,-1017.4435424804688
100,56.55720138549805,54.22600555419922,-1017.46826171875
101,64.82601928710938,51.86368179321289,-1017.4722290039062
102,64.94257354736328,47.93463134765625,-1017.4915771484375
103,55.573463439941406,53.721412658691406,-1017.4949951171875
104,54.96484375,53.06497573852539,-1017.5045166015625
105,54.52426528930664,52.32321548461914,-1017.5469970703125
106,60.44778060913086,45.11930847167969,-1017.5492553710938
107,55.896507263183594,53.9653205871582,-1017.5504760742188
108,55.82045364379883,46.91416549682617,-1017.57763671875
109,63.50786590576172,45.94378662109375,-1017.6243286132812
110,65.67861938476562,49.97239303588867,-1017.6263427734375
111,56.49190139770508,46.25680923461914,-1017.6268310546875
112,54.584712982177734,48.54926681518555,-1017.629150390625
113,63.0341911315918,45.600318908691406,-1017.6364135742188
114,65.6347427368164,48.746185302734375,-1017.6638793945312
115,64.2724380493164,46.50758361816406,-1017.6757202148438
116,62.218345642089844,45.07310485839844,-1017.691650390625
117,54.239463806152344,49.249691009521484,-1017.6935424804688
118,54.083492279052734,50.60674285888672,-1017.7096557617188
119,63.948089599609375,53.5345344543457,-1017.709716796875
120,57.30129623413086,45.544734954833984,-1017.7120971679688
121,65.66972351074219,51.17638397216797,-1017.7242431640625
122,60.1858024597168,55.00326919555664,-1017.724365234375
123,58.3227653503418,45.11255645751953,-1017.7263793945312
124,63.170814514160156,54.092529296875,-1017.73095703125
125,54.98416519165039,47.45923614501953,-1017.73583984375
126,58.36830139160156,55.01025390625,-1017.7621459960938
127,65.05833435058594,47.12028884887695,-1017.7708129882812
128,61.11310958862305,44.54182815551758,-1017.80126953125
129,62.135215759277344,54.669368743896484,-1017.8114013671875
130,54.09223937988281,51.77560043334961,-1017.8146362304688
131,56.52232360839844,54.48539352416992,-1017.823486328125
132,59.3077507019043,44.61567306518555,-1017.8287353515625
133,57.394371032714844,54.780052185058594,-1017.8648681640625
134,64.92310333251953,53.02554702758789,-1017.876953125
135,61.18393325805664,54.97207260131836,-1017.8776245117188
136,54.95928955078125,53.573368072509766,-1017.8792724609375
137,66.17816925048828,49.253150939941406,-1017.8859252929688
138,59.289676666259766,55.15871047973633,-1017.8884887695312
139,66.1605453491211,50.55259323120117,-1017.9002685546875
140,65.48130798339844,52.3425178527832,-1017.9072265625
141,65.82274627685547,47.93178176879883,-1017.9223022460938
142,55.567562103271484,54.04432678222656,-1017.9640502929688
143,63.9231071472168,45.32742691040039,-1017.9681396484375
144,54.308807373046875,52.85234832763672,-1017.97998046875
145,54.37370681762695,48.00212097167969,-1018.0089721679688
146,60.22936248779297,44.01192092895508,-1018.0170288085938
147,62.995182037353516,44.513370513916016,-1018.0367431640625
148,66.06532287597656,51.81467056274414,-1018.0657958984375
149,62.096229553222656,43.990028381347656,-1018.10107421875
150,66.58972930908203,49.89708709716797,-1018.12744140625
151,57.51860046386719,44.67106628417969,-1018.130615234375
152,64.97125244140625,45.73847961425781,-1018.1469116210938
153,56.42633819580078,45.30474853515625,-1018.1759033203125
154,66.57901000976562,48.65312957763672,-1018.18896484375
155,58.49568557739258,44.04405212402344,-1018.19140625
156,63.987030029296875,54.323570251464844,-1018.1932373046875
157,55.61940383911133,46.00064468383789,-1018.199462890625
158,54.725467681884766,53.61091232299805,-1018.2008666992188
159,53.77470397949219,49.92417526245117,-1018.2086181640625
160,66.54066467285156,51.16701889038086,-1018.22509765625
161,61.266326904296875,43.332275390625,-1018.2785034179688
162,64.86173248291016,53.874874114990234,-1018.279052734375
163,59.2695426940918,43.56597900390625,-1018.2811889648438
164,65.81613159179688,46.40705108642578,-1018.2820434570312
165,53.89316177368164,48.66164779663086,-1018.2845458984375
166,65.66068267822266,53.099239349365234,-1018.3032836914062
167,63.74634552001953,44.363685607910156,-1018.3265380859375
168,54.77082061767578,46.74092483520508,-1018.3290405273438
169,63.068016052246094,55.001670837402344,-1018.332763671875
170,54.362098693847656,53.402198791503906,-1018.3662109375
171,64.54385375976562,44.87689208984375,-1018.3678588867188
172,60.233070373535156,55.6666259765625,-1018.37646484375
173,53.612586975097656,51.22590255737305,-1018.3782958984375
174,59.98564910888672,43.11738204956055,-1018.392333984375
175,62.88672637939453,43.43682861328125,-1018.4356689453125
176,54.1594123840332,47.4529914855957,-1018.4403686523438
177,66.40418243408203,52.403602600097656,-1018.4652709960938
178,62.10532760620117,42.962039947509766,-1018.4954833984375
179,66.65208435058594,47.026268005371094,-1018.5294189453125
180,62.309696197509766,55.529293060302734,-1018.544677734375
181,61.189300537109375,42.633296966552734,-1018.5588989257812
182,53.714725494384766,52.56544494628906,-1018.5628051757812
183,65.63041687011719,45.46697235107422,-1018.5647583007812
184,57.342403411865234,43.88075256347656,-1018.5816650390625
185,58.32608413696289,55.798763275146484,-1018.5908203125
186,58.28611373901367,43.221031188964844,-1018.6013793945312
187,56.39463806152344,44.4732551574707,-1018.6396484375
188,59.270511627197266,42.56974411010742,-1018.65966796875
189,67.2928466796875,50.4787712097168,-1018.668701171875
190,67.40489959716797,49.23057174682617,-1018.6787109375
191,65.57566833496094,53.857696533203125,-1018.6885986328125
192,66.4488525390625,46.140560150146484,-1018.7259521484375
193,67.0249252319336,51.749637603759766,-1018.7315673828125
194,63.013912200927734,42.712623596191406,-1018.7559814453125
195,67.3512191772461,47.945953369140625,-1018.7601928710938
196,53.403507232666016,51.836490631103516,-1018.7654418945312
197,59.287071228027344,56.04631805419922,-1018.7809448242188
198,56.414615631103516,55.37754821777344,-1018.7830200195312
199,55.25701904296875,54.748451232910156,-1018.7874755859375
200,63.974727630615234,43.288753509521484,-1018.8010864257812
201,60.21800231933594,41.82182693481445,-1018.8021240234375
202,55.336143493652344,45.1211051940918,-1018.814208984375
203,61.15766525268555,56.04259490966797,-1018.814453125
204,53.295860290527344,50.43040466308594,-1018.8383178710938
205,62.14370346069336,41.92229461669922,-1018.8470458984375
206,54.38718032836914,54.01578140258789,-1018.8643798828125
207,63.984012603759766,55.27729034423828,-1018.8781127929688
208,53.34745407104492,49.259193420410156,-1018.8839111328125
209,64.90584564208984,43.99087905883789,-1018.8884887695312
210,66.81106567382812,52.68654251098633,-1018.898193359375
211,67.05848693847656,46.67429733276367,-1018.9063110351562
212,65.11314392089844,54.671077728271484,-1018.9091796875
213,61.18704605102539,41.29670715332031,-1018.9449462890625
214,66.34955596923828,53.61240768432617,-1018.9642944335938
215,57.41910171508789,55.91321563720703,-1018.9841918945312
216,58.37140655517578,41.97206497192383,-1019.0015258789062
217,54.49382400512695,45.87258529663086,-1019.0032348632812
218,53.49550247192383,47.907447814941406,-1019.009033203125
219,67.86004638671875,49.88043212890625,-1019.0171508789062
220,65.84306335449219,44.626590728759766,-1019.0260009765625
221,59.24920654296875,41.25943374633789,-1019.0379638671875
222,67.88323974609375,48.5987548828125,-1019.0431518554688
223,57.351295471191406,42.57836151123047,-1019.0574951171875
224,63.08089065551758,55.890838623046875,-1019.0670776367188
225,53.09392166137695,51.24186325073242,-1019.0777587890625
226,53.554656982421875,53.18748092651367,-1019.1027221679688
227,60.24339294433594,40.60665512084961,-1019.1129150390625
228,56.39051055908203,43.2401008605957,-1019.1298828125
229,67.66265106201172,51.2767333984375,-1019.1422729492188
230,63.052101135253906,41.363922119140625,-1019.159912109375
231,53.770721435546875,46.63895034790039,-1019.1634521484375
232,53.247562408447266,52.41505432128906,-1019.1686401367188
233,62.15603256225586,40.61827087402344,-1019.1854858398438
234,66.71170806884766,45.28584289550781,-1019.1970825195312
235,63.89277648925781,41.954410552978516,-1019.201904296875
236,60.39812088012695,56.49838638305664,-1019.2110595703125
237,67.78121185302734,47.15831756591797,-1019.22412109375
238,55.57718276977539,43.889732360839844,-1019.2279052734375
239,61.206031799316406,39.93437957763672,-1019.2515258789062
240,52.990806579589844,49.92649459838867,-1019.2534790039062
241,58.49992752075195,40.77394485473633,-1019.2691040039062
242,64.78446197509766,42.72540283203125,-1019.2709350585938
243,58.33476638793945,56.39309310913086,-1019.28076171875
244,57.81378173828125,41.271907806396484,-1019.2954711914062
245,59.35554885864258,39.944114685058594,-1019.311767578125
246,61.97378158569336,56.45237350463867,-1019.3140869140625
247,57.378021240234375,41.601966857910156,-1019.3243408203125
248,67.48173522949219,52.4437255859375,-1019.3321533203125
249,53.06922149658203,48.583980560302734,-1019.3329467773438
250,67.47636413574219,46.16493225097656,-1019.3338012695312
251,54.74832534790039,44.74824523925781,-1019.3463134765625
252,60.27577209472656,39.27191925048828,-1019.362060546875
253,65.48313903808594,43.283748626708984,-1019.3731079101562
254,56.90811538696289,41.94281005859375,-1019.3746948242188
255,68.22792053222656,50.46703338623047,-1019.3766479492188
256,61.923927307128906,39.47450637817383,-1019.3848266601562
257,62.83222198486328,40.11471939086914,-1019.4000244140625
258,68.38796997070312,49.247440338134766,-1019.4005126953125
259,60.947994232177734,38.7979736328125,-1019.4210815429688
260,58.3828125,39.95197296142578,-1019.4242553710938
261,65.6326675415039,54.98757553100586,-1019.4383544921875
262,54.92658615112305,55.162532806396484,-1019.4425659179688
263,59.07768630981445,39.141387939453125,-1019.4442138671875
264,63.54871368408203,40.637657165527344,-1019.4456787109375
265,56.23895263671875,42.466712951660156,-1019.4505615234375
266,68.38227844238281,47.97698211669922,-1019.4608154296875
267,59.755882263183594,38.647132873535156,-1019.4609985351562
268,55.50545120239258,55.584312438964844,-1019.468017578125
269,66.48954010009766,54.2608528137207,-1019.4705200195312
270,60.229434967041016,38.31928634643555,-1019.4721069335938
271,66.07780456542969,43.77424240112305,-1019.4722290039062
272,53.21274185180664,47.253841400146484,-1019.4874877929688
273,61.17790222167969,38.02337646484375,-1019.4993896484375
274,64.93883514404297,55.55366134643555,-1019.50146484375
275,62.12633514404297,38.6514892578125,-1019.509033203125
276,64.24141693115234,41.179080963134766,-1019.5094604492188
277,57.38934326171875,40.6116828918457,-1019.5117797851562
278,54.11854934692383,54.51067352294922,-1019.5180053710938
279,54.12929916381836,45.29451370239258,-1019.5181274414062
280,59.24679183959961,38.02327346801758,-1019.5335693359375
281,60.24772262573242,37.374080657958984,-1019.53662109375
282,63.04520797729492,39.35749435424805,-1019.5537109375
283,67.16142272949219,53.61460876464844,-1019.5568237304688
284,59.33974838256836,56.778656005859375,-1019.5654296875
285,58.34516525268555,38.65200424194336,-1019.5700073242188
286,61.16618347167969,56.82517623901367,-1019.5846557617188
287,64.98176574707031,41.90049743652344,-1019.593505859375
288,55.361228942871094,43.17542266845703,-1019.6007080078125
289,59.269771575927734,36.703773498535156,-1019.6028442382812
290,61.17474365234375,36.672298431396484,-1019.6058959960938
291,52.688812255859375,50.614356994628906,-1019.6129760742188
292,60.24740219116211,36.0367546081543,-1019.6146240234375
293,68.15325164794922,46.63197326660156,-1019.6188354492188
294,62.123619079589844,37.317771911621094,-1019.6356201171875
295,52.72528839111328,49.24620819091797,-1019.6414184570312
296,58.34867477416992,37.32600021362305,-1019.6472778320312
297,59.2845458984375,35.36482238769531,-1019.6530151367188
298,56.425025939941406,41.26655197143555,-1019.6563720703125
299,63.974754333496094,40.01118087768555,-1019.66845703125
300,57.39175033569336,39.29547119140625,-1019.6693115234375
301,56.27793884277344,56.20048141479492,-1019.6826782226562
302,60.25591278076172,34.68059539794922,-1019.6831665039062
303,64.23754119873047,56.16720962524414,-1019.6843872070312
304,58.344451904296875,35.99272155761719,-1019.685302734375
305,61.196380615234375,35.34091567993164,-1019.6859130859375
306,52.79074478149414,51.98902130126953,-1019.6980590820312
307,63.05108642578125,38.00394058227539,-1019.7076416015625
308,67.03486633300781,44.473941802978516,-1019.7084350585938
309,58.3204231262207,34.687957763671875,-1019.709716796875
310,59.298091888427734,33.99355697631836,-1019.7119140625
311,63.07177734375,56.61304473876953,-1019.7239379882812
312,62.12303161621094,35.98405838012695,-1019.7260131835938
313,57.396488189697266,37.977291107177734,-1019.7445678710938
314,68.11856842041016,52.04907989501953,-1019.7579956054688
315,57.39903259277344,36.64912414550781,-1019.7684936523438
316,57.40165710449219,35.32318115234375,-1019.7693481445312
317,60.2431755065918,33.302764892578125,-1019.77587890625
318,52.77404022216797,47.907501220703125,-1019.7787475585938
319,54.55332565307617,43.949092864990234,-1019.7822265625
320,58.28879928588867,33.21233367919922,-1019.7850341796875
321,53.43553924560547,45.87856674194336,-1019.785400390625
322,61.22613525390625,33.93688201904297,-1019.7860107421875
323,53.385013580322266,54.016536712646484,-1019.7905883789062
324,57.396827697753906,33.90353775024414,-1019.7935180664062
325,65.92801666259766,42.58189010620117,-1019.7938842773438
326,59.263946533203125,32.69081115722656,-1019.794677734375
327,68.9222640991211,48.59592819213867,-1019.7982177734375
328,68.7791519165039,50.06898880004883,-1019.8143310546875
329,63.0760498046875,36.64506912231445,-1019.8157348632812
330,56.446197509765625,39.95973587036133,-1019.8257446289062
331,62.18303680419922,34.585426330566406,-1019.830078125
332,57.393672943115234,32.64089584350586,-1019.838623046875
333,57.37287521362305,56.69762420654297,-1019.841552734375
334,56.52875900268555,33.36288833618164,-1019.846923828125
335,67.8005599975586,45.251251220703125,-1019.848876953125
336,55.49097442626953,41.94438934326172,-1019.8521728515625
337,56.480621337890625,34.65616226196289,-1019.8532104492188
338,64.01467895507812,38.65229034423828,-1019.8550415039062
339,68.62164306640625,51.14695358276367,-1019.863037109375
340,64.95471954345703,40.61680603027344,-1019.8689575195312
341,56.48311233520508,35.98769760131836,-1019.8792724609375
342,58.3599853515625,31.94228172302246,-1019.8842163085938
343,63.05607986450195,35.32223129272461,-1019.8922119140625
344,56.47122573852539,38.6412353515625,-1019.8963623046875
345,52.8746223449707,53.224098205566406,-1019.8966064453125
346,52.94344711303711,46.72671127319336,-1019.8997192382812
347,56.49343490600586,37.31133270263672,-1019.9022216796875
348,61.20262145996094,32.6143798828125,-1019.9110717773438
349,62.134552001953125,33.293643951416016,-1019.9306640625
350,67.76620483398438,53.26668167114258,-1019.9321899414062
351,60.25788497924805,31.927974700927734,-1019.9369506835938
352,68.83677673339844,47.19516372680664,-1019.93896484375
353,55.515838623046875,33.98247528076172,-1019.9522094726562
354,63.98106002807617,37.330970764160156,-1019.95361328125
355,56.41971206665039,31.95745086669922,-1019.95849609375
356,60.22933578491211,57.23048782348633,-1019.9773559570312
357,55.51919937133789,32.6389045715332,-1019.977783203125
358,66.78191375732422,43.31419372558594,-1019.978271484375
359,55.51227569580078,35.327396392822266,-1019.9920654296875
360,63.03931427001953,33.97935104370117,-1019.9923095703125
361,57.3994140625,31.252111434936523,-1020.0067749023438
362,59.31640625,31.25126075744629,-1020.0069580078125
363,53.6794319152832,44.63684844970703,-1020.0233764648438
364,68.52203369140625,46.03731155395508,-1020.0321655273438
365,58.48384094238281,57.096160888671875,-1020.0337524414062
366,64.0006103515625,35.98131561279297,-1020.0377807617188
367,62.09833526611328,57.180057525634766,-1020.0402221679688
368,64.91476440429688,39.32425308227539,-1020.0531005859375
369,55.476505279541016,40.62175750732422,-1020.055419921875
370,55.513248443603516,36.65925598144531,-1020.0556640625
371,54.59409713745117,33.305965423583984,-1020.0689086914062
372,54.6534423828125,42.64705276489258,-1020.0694580078125
373,65.72484588623047,55.759273529052734,-1020.0787353515625
374,54.72604751586914,55.73887252807617,-1020.082763671875
375,65.8658218383789,41.2733268737793,-1020.0999145507812
376,54.56783676147461,34.66572189331055,-1020.1055297851562
377,55.50929260253906,37.996849060058594,-1020.1077880859375
378,63.985015869140625,34.65068435668945,-1020.1203002929688
379,58.367122650146484,30.59027099609375,-1020.124267578125
380,55.483646392822266,39.32868576049805,-1020.1267700195312
381,69.35032653808594,49.255653381347656,-1020.13037109375
382,62.16325759887695,31.949371337890625,-1020.1309814453125
383,55.46274185180664,31.28004264831543,-1020.1326293945312
384,66.63912963867188,55.11746597290039,-1020.1358032226562
385,61.209808349609375,31.26247787475586,-1020.141845703125
386,67.46891784667969,43.89922332763672,-1020.146484375
387,54.59601593017578,31.94427490234375,-1020.1473388671875
388,53.8418083190918,55.1179313659668,-1020.1602783203125
389,55.6362419128418,56.360408782958984,-1020.1677856445312
390,63.06572341918945,32.62492752075195,-1020.1692504882812
391,67.33707427978516,54.453330993652344,-1020.1752319335938
392,64.94733428955078,37.98176193237305,-1020.1800537109375
393,64.84008026123047,56.438507080078125,-1020.1823120117188
394,54.570831298828125,36.004066467285156,-1020.1888427734375
395,56.43976593017578,30.582910537719727,-1020.1907958984375
396,69.44864654541016,48.11540222167969,-1020.2036743164062
397,60.26572036743164,30.593740463256836,-1020.2079467773438
398,66.4305648803711,41.9042854309082,-1020.2091674804688
399,52.28193664550781,51.35525131225586,-1020.2252197265625
400,53.65262222290039,32.63893127441406,-1020.23193359375
401,57.61374282836914,30.08294105529785,-1020.2369384765625
402,52.17620849609375,49.97906494140625,-1020.2434692382812
403,53.62859344482422,33.986976623535156,-1020.2476196289062
404,54.70383834838867,41.44252395629883,-1020.2477416992188
405,53.97173309326172,43.27054977416992,-1020.2515869140625
406,64.94988250732422,36.65415954589844,-1020.2528076171875
407,53.07179260253906,45.237247467041016,-1020.255615234375
408,63.94182205200195,33.30181121826172,-1020.255859375
409,54.976524353027344,39.96231460571289,-1020.27001953125
410,54.67286682128906,37.332393646240234,-1020.2705078125
411,54.735591888427734,30.808460235595703,-1020.28076171875
412,64.84561920166016,35.333717346191406,-1020.2881469726562
413,65.7934799194336,39.975833892822266,-1020.3007202148438
414,53.74446105957031,35.3449592590332,-1020.303466796875
415,55.505210876464844,30.272506713867188,-1020.3062133789062
416,52.48999786376953,52.7567024230957,-1020.306640625
417,52.18379211425781,48.5793571472168,-1020.310791015625
418,53.88227844238281,31.431734085083008,-1020.3114013671875
419,61.12685012817383,57.54239273071289,-1020.3131103515625
420,54.76698684692383,38.496498107910156,-1020.3198852539062
421,65.516357421875,38.643821716308594,-1020.3216552734375
422,69.19449615478516,46.57575225830078,-1020.3251953125
423,59.32741928100586,29.949909210205078,-1020.3359985351562
424,61.921165466308594,30.80150604248047,-1020.3399658203125
425,62.844383239746094,31.457683563232422,-1020.3424682617188
426,56.443275451660156,29.798851013183594,-1020.3442993164062
427,61.19068145751953,30.292556762695312,-1020.3584594726562
428,58.35419464111328,29.628345489501953,-1020.3705444335938
429,63.76911163330078,57.1379508972168,-1020.3737182617188
430,53.15343475341797,54.6460075378418,-1020.3773193359375
431,69.35482788085938,50.86970520019531,-1020.3787841796875
432,53.14752960205078,31.994905471801758,-1020.38037109375
433,65.4656982421875,37.32053756713867,-1020.3860473632812
434,52.3096809387207,47.20374298095703,-1020.3907470703125
435,53.84703063964844,36.493194580078125,-1020.391357421875
436,64.8008804321289,33.98113250732422,-1020.3915405273438
437,63.74586486816406,32.127586364746094,-1020.3967895507812
438,53.151187896728516,34.669464111328125,-1020.3992919921875
439,52.912132263183594,33.182796478271484,-1020.4002075195312
440,68.49141693115234,53.04046630859375,-1020.40771484375
441,54.4556999206543,40.61248779296875,-1020.40771484375
442,60.46201705932617,29.806726455688477,-1020.4113159179688
443,66.294921875,40.6064453125,-1020.413818359375
444,54.12700271606445,41.95136260986328,-1020.4180297851562
445,53.40523147583008,43.802879333496094,-1020.42041015625
446,68.28492736816406,44.27336120605469,-1020.4267578125
447,65.42728424072266,35.99502944946289,-1020.4317016601562
448,59.2892951965332,57.599998474121094,-1020.4325561523438
449,68.9546127319336,52.05250549316406,-1020.4439086914062
450,67.21381378173828,42.330894470214844,-1020.44873046875
451,54.45785903930664,39.290950775146484,-1020.4506225585938
452,54.149173736572266,37.98759078979492,-1020.4652099609375
453,52.540592193603516,45.86941909790039,-1020.4695434570312
454,53.57732009887695,30.7279052734375,-1020.4697875976562
455,66.08223724365234,39.16455078125,-1020.4867553710938
456,57.42372131347656,29.296184539794922,-1020.4888916015625
457,53.22859573364258,35.99888229370117,-1020.4912109375
458,52.49053192138672,32.528076171875,-1020.49169921875
459,65.39126586914062,34.67686462402344,-1020.4993286132812
460,64.65994262695312,32.83827209472656,-1020.508544921875
461,54.58578109741211,29.985687255859375,-1020.5099487304688
462,52.59266662597656,34.04808807373047,-1020.515625
463,52.67696762084961,54.081031799316406,-1020.519775390625
464,68.91026306152344,45.1915397644043,-1020.5278930664062
465,65.99554443359375,38.00358200073242,-1020.5342407226562
466,63.04082489013672,57.5220832824707,-1020.5342407226562
467,67.97486114501953,54.082332611083984,-1020.53662109375
468,53.65365982055664,37.33953857421875,-1020.557373046875
469,52.71538543701172,35.34843063354492,-1020.5582275390625
470,59.39198684692383,29.235353469848633,-1020.5650634765625
471,67.90496826171875,43.20703125,-1020.572021484375
472,63.02104568481445,30.689449310302734,-1020.5763549804688
473,52.68204116821289,31.403545379638672,-1020.581787109375
474,65.97242736816406,36.67759704589844,-1020.5873413085938
475,66.97383880615234,41.23075485229492,-1020.59130859375
476,63.9447135925293,31.379526138305664,-1020.59912109375
477,65.84355163574219,35.3456916809082,-1020.6068725585938
478,53.45155334472656,42.61899948120117,-1020.6121215820312
479,62.11848831176758,30.035659790039062,-1020.6137084960938
480,69.86156463623047,47.21990966796875,-1020.6211547851562
481,52.769962310791016,44.579200744628906,-1020.6212768554688
482,69.89514923095703,50.007911682128906,-1020.6241455078125
483,65.33287811279297,33.382850646972656,-1020.6286010742188
484,55.52830505371094,29.353151321411133,-1020.6417846679688
485,69.46337890625,46.12391662597656,-1020.643798828125
486,53.63644790649414,38.655372619628906,-1020.6604614257812
487,51.772315979003906,33.394256591796875,-1020.6868896484375
488,70.13980102539062,48.59103012084961,-1020.6910400390625
489,61.157081604003906,29.427249908447266,-1020.6962280273438
490,56.421199798583984,57.30292892456055,-1020.6970825195312
491,53.55942153930664,41.293521881103516,-1020.7058715820312
492,52.72304916381836,36.67194747924805,-1020.708251953125
493,65.83367919921875,34.05900573730469,-1020.709228515625
494,64.92310333251953,32.093475341796875,-1020.7098388671875
495,57.31621170043945,57.532142639160156,-1020.7111206054688
496,53.57392120361328,39.96721267700195,-1020.736083984375
497,66.8909912109375,39.945858001708984,-1020.7456665039062
498,51.790428161621094,34.68760299682617,-1020.7511596679688
499,67.5176010131836,55.12311553955078,-1020.7567749023438
500,62.227928161621094,57.90126037597656,-1020.7586669921875
501,51.80327606201172,32.0484619140625,-1020.7659912109375
502,58.34525680541992,28.790000915527344,-1020.7708129882812
503,52.8731803894043,43.448570251464844,-1020.802490234375
504,53.57369613647461,55.868751525878906,-1020.8102416992188
